hotel,is_canceled,lead_time,adr,stays_total_nights,stay_length,booking_changes_cat,days_in_waiting_list_cat,customer_fidelity,lead_time_cat,adr_cat,adults,children,babies,total_guests,arrival_year,arrival_month,arrival_day,arrival_month_index,arrival_ym,market_segment,deposit_type,country,motivation,reserved_room_type,customer_type,agent,company
City Hotel,0,151,117,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient,9,NULL
City Hotel,0,78,198,4,middle,none,none,normal,1-2-months,high,3,0,0,3,2017,April,17,4,2017-04,Online TA,No Deposit,FRA,work+rest,E,Transient,9,NULL
City Hotel,0,8,135,5,middle,none,none,normal,<1-month,normal,2,1,0,3,2017,April,16,4,2017-04,Online TA,No Deposit,BRA,familiy,A,Transient,9,NULL
City Hotel,0,16,115,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,FRA,work,A,Transient,9,NULL
City Hotel,0,99,141,6,long,little,none,normal,1-2-months,normal,2,0,0,2,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,99,141,6,long,little,none,normal,1-2-months,normal,2,0,0,2,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,99,113,6,long,little,none,normal,1-2-months,normal,1,0,0,1,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,87,115,4,middle,none,none,normal,1-2-months,normal,3,0,0,3,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,FRA,work+rest,A,Transient,28,NULL
City Hotel,0,169,151.5,4,middle,none,none,normal,2-6-months,high,3,0,0,3,2017,April,17,4,2017-04,Direct,No Deposit,DEU,work+rest,D,Transient,14,NULL
City Hotel,0,91,85,4,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,FRA,work+rest,A,Transient,28,NULL
City Hotel,0,181,117,4,middle,none,none,normal,>6-months,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient,9,NULL
City Hotel,0,66,171,4,middle,none,none,normal,1-2-months,high,3,0,0,3,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,D,Transient,9,NULL
City Hotel,0,8,144,2,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,19,95,2,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,19,4,2017-04,Direct,No Deposit,PRT,work,A,Transient,NULL,NULL
City Hotel,0,19,79.8,3,middle,none,none,normal,<1-month,low,1,0,0,1,2017,April,18,4,2017-04,Online TA,No Deposit,NLD,work,A,Transient,7,NULL
City Hotel,0,257,201.66,8,long,little,none,normal,>6-months,high,2,2,0,4,2017,April,13,4,2017-04,Online TA,No Deposit,USA,familiy,B,Transient,9,NULL
City Hotel,0,3,110,5,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,16,4,2017-04,Aviation,No Deposit,PRT,work+rest,D,Transient,NULL,153
City Hotel,0,16,115,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,FRA,work+rest,A,Transient,9,NULL
City Hotel,0,14,115,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,GBR,work,A,Transient,9,NULL
City Hotel,0,99,105,6,long,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,75,89.1,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,DEU,work,A,Transient,42,NULL
City Hotel,0,99,105,6,long,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,102,165.75,4,middle,none,none,normal,1-2-months,high,3,0,0,3,2017,April,17,4,2017-04,Online TA,No Deposit,GBR,work+rest,D,Transient,9,NULL
City Hotel,0,0,117,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,ESP,work+rest,A,Transient,NULL,NULL
City Hotel,0,0,117,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,ESP,work+rest,A,Transient,9,NULL
City Hotel,0,78,198,4,middle,little,none,normal,1-2-months,high,2,1,0,3,2017,April,17,4,2017-04,Online TA,No Deposit,ITA,familiy,E,Transient,9,NULL
City Hotel,0,95,164.1,3,middle,little,none,normal,1-2-months,high,3,0,0,3,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,DEU,work,A,Transient,16,NULL
City Hotel,0,122,119.57,7,long,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,14,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient,9,NULL
City Hotel,0,154,99.07,4,middle,none,none,normal,2-6-months,normal,2,1,0,3,2017,April,17,4,2017-04,Online TA,No Deposit,CHE,familiy,A,Transient,7,NULL
City Hotel,0,92,128.63,4,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,17,4,2017-04,Direct,No Deposit,DEU,work+rest,D,Transient,14,NULL
City Hotel,0,62,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,ARG,work,D,Transient,9,NULL
City Hotel,0,63,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,61,230,4,middle,none,none,normal,1-2-months,high,2,2,0,4,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,familiy,F,Transient,9,NULL
City Hotel,0,92,85,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,FRA,work,A,Transient,28,NULL
City Hotel,0,215,117,2,short,none,none,normal,>6-months,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,DEU,work,A,Transient-Party,9,NULL
City Hotel,0,134,117,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient,9,NULL
City Hotel,0,244,97.65,5,middle,little,none,normal,>6-months,normal,2,0,0,2,2017,April,16,4,2017-04,Direct,No Deposit,FRA,work+rest,B,Transient-Party,14,NULL
City Hotel,0,243,97.65,5,middle,none,none,normal,>6-months,normal,1,2,0,3,2017,April,16,4,2017-04,Direct,No Deposit,FRA,familiy,B,Transient-Party,14,NULL
City Hotel,0,9,95,5,middle,none,none,normal,<1-month,normal,1,0,0,1,2017,April,16,4,2017-04,Aviation,No Deposit,GBR,work+rest,A,Transient,NULL,153
City Hotel,0,83,115,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,FRA,work,A,Transient,28,NULL
City Hotel,0,65,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,NZL,work,D,Transient,9,NULL
City Hotel,0,147,79.2,3,middle,none,none,normal,2-6-months,low,2,0,0,2,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,DEU,work,A,Transient,15,NULL
City Hotel,0,147,72,3,middle,none,none,normal,2-6-months,low,1,0,0,1,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,DEU,work,A,Transient,15,NULL
City Hotel,0,173,99,1,short,little,none,normal,2-6-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,PRT,work,A,Transient,9,NULL
City Hotel,0,17,115,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,FRA,work+rest,A,Transient,9,NULL
City Hotel,0,130,117,3,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,LUX,work,A,Transient,9,NULL
City Hotel,0,150,117,2,short,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,ISR,work,A,Transient,9,NULL
City Hotel,0,54,111,6,long,none,none,normal,<1-month,normal,2,0,0,2,2017,April,15,4,2017-04,Direct,No Deposit,IRL,work+rest,A,Transient,14,NULL
City Hotel,0,99,113,6,long,little,none,normal,1-2-months,normal,1,0,0,1,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,99,113,6,long,little,none,normal,1-2-months,normal,1,0,0,1,2017,April,15,4,2017-04,Groups,No Deposit,DEU,work+rest,A,Transient-Party,205,NULL
City Hotel,0,87,171,5,middle,none,none,normal,1-2-months,high,3,0,0,3,2017,April,16,4,2017-04,Online TA,No Deposit,BEL,work+rest,D,Transient,9,NULL
City Hotel,0,167,89.1,4,middle,little,none,normal,2-6-months,normal,2,0,0,2,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,CHE,work+rest,A,Transient-Party,16,NULL
City Hotel,0,12,120,4,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,17,4,2017-04,Direct,No Deposit,ESP,work+rest,A,Transient,14,NULL
City Hotel,0,124,126,3,middle,little,none,normal,2-6-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,FRA,work,A,Transient,9,NULL
City Hotel,0,124,175.5,3,middle,little,none,normal,2-6-months,high,3,0,0,3,2017,April,18,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,222,166,4,middle,little,none,normal,>6-months,high,2,1,0,3,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,familiy,D,Transient,9,NULL
City Hotel,0,57,108,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,DEU,work,A,Transient,9,NULL
City Hotel,0,167,116.1,4,middle,little,none,normal,2-6-months,normal,3,0,0,3,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,CHE,work+rest,A,Transient-Party,16,NULL
City Hotel,0,167,89.1,4,middle,little,none,normal,2-6-months,normal,2,0,0,2,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,CHE,work+rest,A,Transient-Party,16,NULL
City Hotel,0,213,99,3,middle,none,none,normal,>6-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,FRA,work,A,Transient,9,NULL
City Hotel,0,79,171,3,middle,little,none,normal,1-2-months,high,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,GBR,work,D,Transient,9,NULL
City Hotel,0,215,117,2,short,none,none,normal,>6-months,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,DEU,work,A,Transient-Party,9,NULL
City Hotel,0,114,126,4,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,FRA,work+rest,A,Transient-Party,8,NULL
City Hotel,0,169,90.09,1,short,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,BRA,work,A,Transient,7,NULL
City Hotel,0,255,101.7,8,long,little,none,normal,>6-months,normal,0,2,0,2,2017,April,13,4,2017-04,Online TA,No Deposit,USA,familiy,B,Transient,9,NULL
City Hotel,0,145,99,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,17,4,2017-04,Direct,No Deposit,ESP,work+rest,A,Transient,NULL,NULL
City Hotel,0,20,115,2,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,KOR,work,A,Transient,9,NULL
City Hotel,0,106,126.88,5,middle,little,none,normal,1-2-months,normal,1,0,0,1,2017,April,16,4,2017-04,Direct,No Deposit,DEU,work+rest,D,Transient,14,NULL
City Hotel,0,20,115,1,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,BRA,work,A,Transient,8,NULL
City Hotel,0,95,201,6,long,none,none,normal,1-2-months,high,2,2,0,4,2017,April,15,4,2017-04,Online TA,No Deposit,FRA,familiy,F,Transient,9,NULL
City Hotel,0,169,76.24,1,short,none,none,normal,2-6-months,low,2,1,0,3,2017,April,20,4,2017-04,Online TA,No Deposit,BRA,familiy,A,Transient,7,NULL
City Hotel,0,14,115,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,ARG,work+rest,A,Transient,9,NULL
City Hotel,0,39,120,2,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,NLD,work,A,Transient,9,NULL
City Hotel,0,62,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,ITA,work,D,Transient,9,NULL
City Hotel,0,114,126,4,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,FRA,work+rest,A,Transient-Party,8,NULL
City Hotel,0,4,120,4,middle,little,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Aviation,No Deposit,DEU,work+rest,D,Transient,NULL,153
City Hotel,0,4,150,2,short,none,none,very high,<1-month,normal,1,0,0,1,2017,May,21,5,2017-05,Aviation,No Deposit,DEU,weekend,A,Transient,NULL,153
City Hotel,0,0,95,1,short,none,none,very high,<1-month,normal,1,0,0,1,2017,June,23,6,2017-06,Aviation,No Deposit,DEU,work,A,Transient,NULL,153
City Hotel,0,75,89.1,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Offline TA/TO,No Deposit,DEU,work,A,Transient,42,NULL
City Hotel,0,145,89.1,7,long,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,15,4,2017-04,Offline TA/TO,No Deposit,DEU,work+rest,A,Transient,16,NULL
City Hotel,0,143,189,3,middle,none,none,normal,2-6-months,high,2,2,0,4,2017,April,19,4,2017-04,Online TA,No Deposit,DEU,familiy,F,Transient,9,NULL
City Hotel,0,120,108,5,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient-Party,9,NULL
City Hotel,0,120,108,5,middle,little,none,normal,1-2-months,normal,1,0,0,1,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient-Party,9,NULL
City Hotel,0,91,137.5,5,middle,none,none,normal,1-2-months,normal,2,1,0,3,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,FRA,familiy,A,Transient,28,NULL
City Hotel,0,8,135,5,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Direct,No Deposit,FRA,work+rest,A,Transient,14,NULL
City Hotel,0,172,216,4,middle,none,none,normal,2-6-months,high,2,2,0,4,2017,April,18,4,2017-04,Direct,No Deposit,IRL,familiy,G,Transient,14,NULL
City Hotel,0,28,93.5,1,short,little,none,normal,<1-month,normal,1,0,0,1,2017,April,21,4,2017-04,Direct,No Deposit,USA,work,A,Transient,14,NULL
City Hotel,0,18,126,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,18,4,2017-04,Direct,No Deposit,GBR,work,D,Transient,14,NULL
City Hotel,0,18,126,4,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,18,4,2017-04,Direct,No Deposit,GBR,work,D,Transient,14,NULL
City Hotel,0,101,148.5,2,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,ITA,work,D,Transient,9,NULL
City Hotel,0,28,93.5,1,short,little,none,normal,<1-month,normal,1,0,0,1,2017,April,21,4,2017-04,Direct,No Deposit,USA,work,A,Transient,14,NULL
City Hotel,0,232,87.32,2,short,none,none,normal,>6-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,GBR,work,A,Transient,7,NULL
City Hotel,0,4,166.5,1,short,none,none,normal,<1-month,high,1,0,0,1,2017,April,21,4,2017-04,Direct,No Deposit,PRT,work,D,Transient,14,NULL
City Hotel,0,14,135,3,middle,little,none,normal,<1-month,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,FRA,work,A,Transient,9,NULL
City Hotel,0,79,162,3,middle,none,none,normal,1-2-months,high,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,BEL,work,E,Transient,9,NULL
City Hotel,0,79,162,3,middle,none,none,normal,1-2-months,high,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,BEL,work,E,Transient,9,NULL
City Hotel,0,91,100,5,middle,none,none,normal,1-2-months,normal,2,1,0,3,2017,April,17,4,2017-04,Offline TA/TO,No Deposit,FRA,familiy,A,Transient,28,NULL
City Hotel,0,66,108,4,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,18,4,2017-04,Direct,No Deposit,CHE,work,A,Transient,14,NULL
City Hotel,0,152,198,1,short,little,none,normal,2-6-months,high,2,2,0,4,2017,April,21,4,2017-04,Online TA,No Deposit,NLD,weekend,F,Transient,9,NULL
City Hotel,0,12,115,5,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,17,4,2017-04,Online TA,No Deposit,DEU,work+rest,A,Transient,9,NULL
City Hotel,0,89,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,89,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,89,135,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,19,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,38,190,2,short,little,none,normal,<1-month,high,2,1,0,3,2017,April,20,4,2017-04,Online TA,No Deposit,ITA,familiy,D,Transient,9,NULL
City Hotel,0,63,135,2,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,ISR,work,D,Transient,9,NULL
City Hotel,0,168,117,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,18,4,2017-04,Online TA,No Deposit,BRA,work,A,Transient,9,NULL
City Hotel,0,125,198,2,short,little,none,normal,2-6-months,high,1,2,0,3,2017,April,20,4,2017-04,Online TA,No Deposit,DEU,familiy,F,Transient,9,NULL
City Hotel,0,25,148,1,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,21,4,2017-04,Direct,No Deposit,USA,work,D,Transient,14,NULL
City Hotel,0,159,114,2,short,none,none,normal,2-6-months,normal,2,1,0,3,2017,April,20,4,2017-04,Direct,No Deposit,FRA,familiy,A,Transient-Party,14,NULL
City Hotel,0,159,114,2,short,little,none,normal,2-6-months,normal,2,0,0,2,2017,April,20,4,2017-04,Direct,No Deposit,FRA,work,A,Transient-Party,14,NULL
City Hotel,0,95,136.8,2,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,GBR,work,D,Transient,9,NULL
City Hotel,0,95,136.8,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,BRA,work,D,Transient,9,NULL
City Hotel,0,44,295,3,middle,none,none,normal,<1-month,luxe,2,2,0,4,2017,April,20,4,2017-04,Online TA,No Deposit,NOR,familiy,G,Transient,8,NULL
City Hotel,0,39,149.5,2,short,none,none,normal,<1-month,normal,2,0,0,2,2017,April,21,4,2017-04,Direct,No Deposit,ESP,work,D,Transient,NULL,NULL
City Hotel,0,120,155,3,middle,little,none,normal,1-2-months,high,2,0,0,2,2017,April,20,4,2017-04,Direct,No Deposit,BRA,work,D,Transient,NULL,NULL
City Hotel,0,103,139.5,1,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,22,4,2017-04,Online TA,No Deposit,POL,work,D,Transient,9,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,177,84.5,2,short,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,21,4,2017-04,Online TA,No Deposit,IRL,work,A,Transient,9,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,177,99,2,short,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,21,4,2017-04,Online TA,No Deposit,IRL,work,A,Transient,9,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,PRT,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,68,126,2,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,21,4,2017-04,Online TA,No Deposit,AUT,work,A,Transient,9,NULL
City Hotel,0,68,126,2,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,21,4,2017-04,Online TA,No Deposit,ISR,work,A,Transient,9,NULL
City Hotel,0,44,106.67,3,middle,little,none,normal,<1-month,normal,1,0,0,1,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,44,125,3,middle,little,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,133,124,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,19,4,2017-04,Offline TA/TO,No Deposit,IRL,work,A,Transient-Party,390,NULL
City Hotel,0,101,139.5,3,middle,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,20,4,2017-04,Online TA,No Deposit,GBR,work,D,Transient,9,NULL
City Hotel,0,44,133.33,3,middle,none,none,normal,<1-month,normal,2,0,0,2,2017,April,20,4,2017-04,Groups,No Deposit,ITA,work,A,Transient-Party,1,NULL
City Hotel,0,3,336,1,short,none,none,normal,<1-month,luxe,2,2,0,4,2017,April,22,4,2017-04,Online TA,No Deposit,ESP,familiy,F,Transient,9,NULL
City Hotel,0,133,124,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,19,4,2017-04,Offline TA/TO,No Deposit,ISL,work,A,Transient-Party,390,NULL
City Hotel,0,69,121.5,2,short,none,none,normal,1-2-months,normal,2,0,0,2,2017,April,21,4,2017-04,Online TA,No Deposit,FRA,work,D,Transient,9,NULL
City Hotel,0,133,124,4,middle,none,none,normal,2-6-months,normal,2,0,0,2,2017,April,19,4,2017-04,Offline TA/TO,No Deposit,ISL,work,A,Transient-Party,390,NULL
